site,season,as_of,horizon,n_seasons,ess,bandwidth,method,categories_available,observed,p_adverse,p_typical,p_favorable,c_adverse,c_typical,c_favorable,rps,rps_clim,brier,brier_clim,hit,hit_clim,crps_precip_mm,crps_clim_precip_mm,crps_gdd,crps_clim_gdd,crps_kdd_29c,crps_clim_kdd_29c,crps_heat_days,crps_clim_heat_days,crps_water_deficit_mm,crps_clim_water_deficit_mm
Lincoln,2021,06-01,90,5,4.619238068873337,1.0,historical_analogs,True,1,0.47389891071304124,0.18033115392496957,0.3457699353619891,0.4,0.2,0.4,0.1720685128876206,0.15999999999999998,1.015994043001213,0.9600000000000002,0.0,0.0,33.6146601159642,38.51640000000001,29.484783411082873,39.59712000000007,5.291580037558256,6.270068783907012,2.7735589296872645,3.039999999999999,43.13983358444581,51.124658697488314
Lincoln,2021,06-01,season,5,4.619238068873337,1.0,historical_analogs,True,1,0.47389891071304124,0.18033115392496957,0.3457699353619891,0.4,0.2,0.4,0.1720685128876206,0.15999999999999998,1.015994043001213,0.9600000000000002,0.0,0.0,46.550374625707065,60.50679999999994,87.18639183831986,92.13480000000008,4.464140685103542,4.7720384882130595,1.933879574409842,1.9999999999999996,57.09175153116536,72.27787415636568
Lincoln,2021,06-15,30,5,4.3899167291159795,1.0,historical_analogs,True,1,0.25433884143521,0.256383049351055,0.489278109213735,0.4,0.2,0.4,0.15204065720918628,0.15999999999999998,0.857047483710808,0.9600000000000002,0.0,0.0,32.01232708122866,26.43079999999999,20.853980053964403,18.04823999999991,2.0453986430605124,2.1702510558516517,0.7005806287359608,0.5199999999999998,30.16477275221861,24.885973657394707
Lincoln,2021,06-15,60,5,4.3899167291159795,1.0,historical_analogs,True,1,0.4439581410126566,0.06676374977360838,0.489278109213735,0.4,0.2,0.4,0.21824594956359078,0.15999999999999998,1.3074217978637976,0.9600000000000002,0.0,0.0,47.04473294816522,49.88119999999999,14.687489511171314,12.352319999999853,4.276468782477689,3.180305120441373,1.8279966293318215,1.3200000000000007,51.85993735588874,53.95900873773748
Lincoln,2021,06-15,90,5,4.3899167291159795,1.0,historical_analogs,True,1,0.4439581410126566,0.20773283348245558,0.3483090255048878,0.4,0.2,0.4,0.15920900410978922,0.15999999999999998,0.946105271361317,0.9600000000000002,0.0,0.0,50.49598661848196,50.054799999999965,49.64595707115325,47.26475999999977,5.607096507155985,5.57666824009115,2.017486371110206,1.96,59.69640921206192,59.884550834419514
Lincoln,2021,06-15,season,5,4.3899167291159795,1.0,historical_analogs,True,1,0.4439581410126566,0.20773283348245558,0.3483090255048878,0.4,0.2,0.4,0.15920900410978922,0.15999999999999998,0.946105271361317,0.9600000000000002,0.0,0.0,54.08872459865543,74.91999999999996,68.40546383240579,66.9304800000002,5.8736843759979465,5.190516190762679,2.022503881490413,1.88,64.25067676036858,85.3233945538287
Lincoln,2021,07-01,30,5,3.9666289468103004,1.0,historical_analogs,True,0,0.297595448120268,0.08468125431646344,0.6177232975632685,0.4,0.2,0.4,0.4374771134269027,0.25999999999999995,0.882125141686415,0.56,0.0,0.5,34.49306534712178,26.744799999999998,14.331480681866475,11.427839999999966,1.1237225278157017,1.3868144394856752,1.3158365099386646,0.96,36.71718865355561,27.569548290214136
Lincoln,2021,07-01,60,5,3.9666289468103004,1.0,historical_analogs,True,0,0.297595448120268,0.2824834626022362,0.4199210892774957,0.4,0.2,0.4,0.3348529378606828,0.25999999999999995,0.7495027823651146,0.56,0.0,0.5,21.85952984534349,22.787599999999998,23.472692933834182,28.144799999999975,4.691909105470293,5.75723794526586,2.5601510928406874,2.8000000000000007,30.651967854538732,29.27570329966982
Lincoln,2021,07-01,90,5,3.9666289468103004,1.0,historical_analogs,True,0,0.297595448120268,0.2824834626022362,0.4199210892774957,0.4,0.2,0.4,0.3348529378606828,0.25999999999999995,0.7495027823651146,0.56,0.0,0.5,28.244948517515283,44.0256,39.6961123730909,29.871359999999967,5.129716628456441,5.333355910803966,2.0470112749710987,2.0399999999999996,38.25952887968934,53.16242176642655
Lincoln,2021,07-01,season,5,3.9666289468103004,1.0,historical_analogs,True,0,0.297595448120268,0.2824834626022362,0.4199210892774957,0.4,0.2,0.4,0.3348529378606828,0.25999999999999995,0.7495027823651146,0.56,0.0,0.5,25.13316718970377,53.65639999999999,62.5956414890735,63.01295999999946,5.778493663313004,5.489491343377813,2.2476362289170067,2.1599999999999997,34.58933812897787,62.411926765992504
Lincoln,2021,07-15,30,5,4.316724177133021,1.0,historical_analogs,True,0,0.22351900432338181,0.2128533387263021,0.5636276569503161,0.4,0.2,0.4,0.46029943616312774,0.25999999999999995,0.9659054161331895,0.56,0.0,0.5,26.044860157602947,16.2752,2.8955670976390184,4.291919999999793,3.4460737915901833,3.3330558731269972,1.5712593232585519,1.52,36.48822364197079,22.914029727586147
Lincoln,2021,07-15,60,5,4.316724177133021,1.0,historical_analogs,True,0,0.22351900432338181,0.2128533387263021,0.5636276569503161,0.4,0.2,0.4,0.46029943616312774,0.25999999999999995,0.9659054161331895,0.56,0.0,0.5,26.344034763811667,28.926399999999987,69.49733811648048,65.58515999999997,8.250459539815324,7.337461241487633,2.5489757269050672,2.4000000000000004,33.13129927606251,34.821923459908675
Lincoln,2021,07-15,90,5,4.316724177133021,1.0,historical_analogs,True,0,0.22351900432338181,0.2128533387263021,0.5636276569503161,0.4,0.2,0.4,0.46029943616312774,0.25999999999999995,0.9659054161331895,0.56,0.0,0.5,36.47065113186841,45.28959999999998,85.87022588513699,83.43179999999984,8.27621307502631,7.451293189526309,2.9539946991230703,2.639999999999999,45.977200084337795,53.24538499258054
Lincoln,2021,07-15,season,5,4.316724177133021,1.0,historical_analogs,True,0,0.22351900432338181,0.2128533387263021,0.5636276569503161,0.4,0.2,0.4,0.46029943616312774,0.25999999999999995,0.9659054161331895,0.56,0.0,0.5,36.68277828860468,46.20919999999998,86.10865880723725,83.55815999999967,8.27621307502631,7.451293189526309,2.9539946991230703,2.639999999999999,46.61236722946059,54.81987223843569
Lincoln,2021,08-01,30,5,4.209811400441547,1.0,historical_analogs,True,1,0.32683255102695263,0.2281135665090182,0.44505388246402927,0.4,0.2,0.4,0.15244623735354573,0.15999999999999998,0.9007011409145195,0.9600000000000002,0.0,0.0,15.938966087292961,14.597600000000003,49.72182747118631,45.831960000000116,6.674773599855867,5.586972316352951,1.726528650017325,1.44,15.581757717932533,12.624877524794222
Lincoln,2021,08-01,60,5,4.209811400441547,1.0,historical_analogs,True,2,0.29860135668792337,0.1273537504486215,0.5740448928634552,0.4,0.2,0.4,0.1353002617557869,0.26000000000000006,0.2868195012649036,0.56,1.0,0.5,34.6573229258883,21.781199999999984,53.633730930938086,32.69340000000015,6.55244392273314,5.935601784758897,1.243450658922554,1.5599999999999996,36.66668061377112,23.351187752097196
Lincoln,2021,08-01,90,5,4.209811400441547,1.0,historical_analogs,True,2,0.29860135668792337,0.1273537504486215,0.5740448928634552,0.4,0.2,0.4,0.1353002617557869,0.26000000000000006,0.2868195012649036,0.56,1.0,0.5,54.92510040903662,47.152399999999986,102.8202075925922,69.82307999999998,6.351206871545093,6.014776612866829,1.243450658922554,1.5599999999999996,59.06149056809738,51.42552388867611
Lincoln,2021,08-01,season,5,4.209811400441547,1.0,historical_analogs,True,2,0.29860135668792337,0.1273537504486215,0.5740448928634552,0.4,0.2,0.4,0.1353002617557869,0.26000000000000006,0.2868195012649036,0.56,1.0,0.5,50.09884189270747,38.158799999999985,111.22140977313401,79.37747999999988,6.331109495449571,5.989873997520862,1.243450658922554,1.5599999999999996,53.99353243709561,41.137997461245234
Lincoln,2021,08-15,30,5,3.2442496995952586,1.0,historical_analogs,True,1,0.43504746187279947,0.15158555299944884,0.4133669851277516,0.4,0.2,0.4,0.18006927923778593,0.15999999999999998,1.0799456323548227,0.9600000000000002,0.0,0.0,11.55971105888666,18.936799999999984,46.504461489302685,48.6100799999999,4.128612482105757,5.379549393843219,1.0957483188139123,1.2799999999999996,22.147539717289767,24.18952822582216
Lincoln,2021,08-15,60,5,3.2442496995952586,1.0,historical_analogs,True,1,0.2683495430734967,0.31828347179875166,0.4133669851277516,0.4,0.2,0.4,0.12144187083068068,0.15999999999999998,0.7076211664841247,0.9600000000000002,0.0,0.0,11.76447670968247,31.689199999999985,51.54451214809097,74.61179999999975,4.861629669881958,4.961113676683575,1.3633480839775545,1.0399999999999996,17.35181825586276,36.41667366278739
Lincoln,2021,08-15,90,5,3.2442496995952586,1.0,historical_analogs,True,1,0.2683495430734967,0.31828347179875166,0.4133669851277516,0.4,0.2,0.4,0.12144187083068068,0.15999999999999998,0.7076211664841247,0.9600000000000002,0.0,0.0,67.94008144136812,46.977199999999996,52.39743990693319,73.53792000000003,4.833042051300284,4.8653956897215185,1.3633480839775545,1.0399999999999996,77.8349779073656,54.084797499809724
Lincoln,2021,08-15,season,5,3.2442496995952586,1.0,historical_analogs,True,1,0.2683495430734967,0.31828347179875166,0.4133669851277516,0.4,0.2,0.4,0.12144187083068068,0.15999999999999998,0.7076211664841247,0.9600000000000002,0.0,0.0,11.631973531902986,31.485200000000006,53.943452748489086,74.9149199999997,4.861629669881958,4.961113676683575,1.3633480839775545,1.0399999999999996,17.804592471968018,36.56459920783327
Lincoln,2022,05-01,30,5,2.0937481648251435,1.25,historical_analogs,True,0,0.16470693882299733,0.1556288849536142,0.6796641762233884,0.4,0.2,0.4,0.5798289452459325,0.25999999999999995,1.1838782403237702,0.56,0.0,0.5,35.19999904586135,32.218,51.74827011836369,39.96252,5.173824536342828,2.7516523974704876,0.9483959569413883,0.7599999999999998,11.457960606328669,14.247984812228758
Lincoln,2022,05-01,60,5,2.0937481648251435,1.25,historical_analogs,True,0,0.19178264047954346,0.6523724814913937,0.15584487802906272,0.4,0.2,0.4,0.33875146311905613,0.25999999999999995,1.103092780845351,0.56,0.0,0.5,28.850699926554526,19.747200000000007,30.12179775435046,32.821560000000076,2.0050402053979273,2.2753031214592774,0.5197821179139852,0.4399999999999997,5.661029781805285,13.299871049792955
Lincoln,2022,05-01,90,5,2.0937481648251435,1.25,historical_analogs,True,1,0.6796641762233884,0.1556288849536142,0.16470693882299733,0.4,0.2,0.4,0.24453588406892987,0.15999999999999998,1.2020343480625366,0.9600000000000002,0.0,0.0,45.818286553845866,20.952800000000003,48.065083841210104,26.50032000000013,9.216774653349919,6.959139898748251,1.288983497558804,1.8000000000000003,29.143281903509624,22.233706001334458
Lincoln,2022,05-01,season,5,2.0937481648251435,1.25,historical_analogs,True,0,0.6796641762233884,0.1556288849536142,0.16470693882299733,0.4,0.2,0.4,0.06487170784554148,0.25999999999999995,0.15396376552298824,0.56,1.0,0.5,19.76507165387357,83.48880000000001,40.166854946441745,62.7627600000003,24.693967826289764,21.323341040682333,9.711992382079313,9.0,88.4738926199409,156.0526326135236
Lincoln,2022,05-15,30,5,2.988282589367227,1.953125,historical_analogs,True,2,0.2859974844578525,0.04237216868909093,0.6716303468530566,0.4,0.2,0.4,0.09481059511203177,0.26000000000000006,0.1914165909034803,0.56,1.0,0.5,23.258748504500485,12.6268,21.774886153761873,28.279079999999944,2.0731972652674955,1.8795755296806487,0.37036218273355526,0.31999999999999984,11.361764547439538,14.543327879720618
Lincoln,2022,05-15,60,5,2.988282589367227,1.953125,historical_analogs,True,1,0.6229153316598629,0.156948253933711,0.22013641440642603,0.4,0.2,0.4,0.2182417756823174,0.15999999999999998,1.1472197979100534,0.9600000000000002,0.0,0.0,24.095242258770206,16.935599999999997,25.654518333369033,14.883839999999935,2.9910256015632353,2.531639406182407,0.7671951886224075,0.9199999999999999,5.610377515644634,6.392494998751218
Lincoln,2022,05-15,90,5,2.988282589367227,1.953125,historical_analogs,True,0,0.2651814926742284,0.04237216868909093,0.6924463386366806,0.4,0.2,0.4,0.5097200852999098,0.25999999999999995,1.0212355712792363,0.56,0.0,0.5,84.5124142179772,55.536,26.971681327805538,14.140079999999948,18.794184296845028,15.18798415791698,8.770975047731092,7.6,78.619696511152,51.00823831587614
Lincoln,2022,05-15,season,5,2.988282589367227,1.953125,historical_analogs,True,0,0.2651814926742284,0.5146820929193455,0.22013641440642603,0.4,0.2,0.4,0.2942091398280964,0.25999999999999995,0.8533159364280306,0.56,0.0,0.5,190.64447688336207,137.01799999999997,73.85932902263963,48.32783999999998,25.5267872616113,17.594418822633422,11.21102279610394,8.0,207.24632306855412,156.05263261352354
Lincoln,2022,06-01,30,5,4.27004845826386,1.0,historical_analogs,True,0,0.48635531449072145,0.13890063507418082,0.37474405043509784,0.4,0.2,0.4,0.20213198314421438,0.25999999999999995,0.42355735271243955,0.56,1.0,0.5,20.891203215456077,20.199199999999998,16.097564192897238,13.091760000000015,2.197907256369488,1.9020983260869788,0.7275386034759967,0.8799999999999997,20.760344132611603,19.02335392745052
Lincoln,2022,06-01,60,5,4.27004845826386,1.0,historical_analogs,True,0,0.35775334417607474,0.26750260538882753,0.37474405043509784,0.4,0.2,0.4,0.2764569351267593,0.25999999999999995,0.6244715141433295,0.56,0.0,0.5,32.72885422520229,33.438399999999994,17.089752041993272,18.91008000000003,4.830589868211051,4.280723887202449,1.3246223882957326,1.04,36.82217311947203,36.34686206426021
Lincoln,2022,06-01,90,5,4.27004845826386,1.0,historical_analogs,True,0,0.35775334417607474,0.07506599354520864,0.5671806622787168,0.4,0.2,0.4,0.3670873352899695,0.25999999999999995,0.7398095739668686,0.56,0.0,0.5,76.13891077384302,84.14520000000005,23.44444880040134,28.40399999999987,14.497413588332188,12.647326805421045,7.56362659303657,6.880000000000001,96.76454568784864,103.8129531852367
Lincoln,2022,06-01,season,5,4.27004845826386,1.0,historical_analogs,True,0,0.35775334417607474,0.07506599354520864,0.5671806622787168,0.4,0.2,0.4,0.3670873352899695,0.25999999999999995,0.7398095739668686,0.56,0.0,0.5,119.78935554891852,128.82039999999995,66.21670065010923,66.91463999999988,24.05637332850528,20.655892008564848,10.785524915971127,9.2,152.7099885960992,159.75605691737252
Lincoln,2022,06-15,30,5,2.95642010347839,1.0,historical_analogs,True,1,0.35294387995524484,0.43490787795880487,0.2121482420859503,0.4,0.2,0.4,0.08478812950901063,0.15999999999999998,0.4889053654110422,0.9600000000000002,1.0,0.0,13.49845111707815,18.880399999999995,29.327135982421964,22.973040000000125,4.607474946881726,3.6443894791044826,1.083083902133154,1.0,11.28279142194975,19.45231749480055
Lincoln,2022,06-15,60,5,2.95642010347839,1.0,historical_analogs,True,0,0.43493566032102404,0.35291609759302567,0.2121482420859503,0.4,0.2,0.4,0.18215229229849803,0.25999999999999995,0.4888543565372861,0.56,1.0,0.5,41.43933120060411,68.43800000000002,38.55836875410492,42.190560000000175,21.95646468126733,21.131193562668912,9.485521071564564,9.480000000000002,62.146074215398144,88.98053049276066
Lincoln,2022,06-15,90,5,2.95642010347839,1.0,historical_analogs,True,0,0.43493566032102404,0.07406749188883817,0.49099684779013775,0.4,0.2,0.4,0.2801878062583444,0.25999999999999995,0.5658616058713919,0.56,0.0,0.5,67.3629200223919,101.28039999999997,15.432531459516404,37.44972000000005,20.10329907980377,20.013215306328203,9.1200212616305,9.16,95.48413959181299,132.44260829165285
Lincoln,2022,06-15,season,5,2.95642010347839,1.0,historical_analogs,True,0,0.43493566032102404,0.07406749188883817,0.49099684779013775,0.4,0.2,0.4,0.2801878062583444,0.25999999999999995,0.5658616058713919,0.56,0.0,0.5,106.59596078058911,140.54559999999998,22.88928781238508,63.86328000000007,23.205320357108242,22.184750129918463,10.218395609994563,9.56,137.37711363426303,174.65265134585394
Lincoln,2022,07-01,30,5,3.527550307886667,1.0,historical_analogs,True,1,0.29870436687523544,0.37412455836824865,0.3271710747565159,0.4,0.2,0.4,0.09813260547383451,0.15999999999999998,0.5879852793854087,0.9600000000000002,1.0,0.0,18.627501247717774,16.6312,9.974016027136857,16.115039999999908,5.023460160588872,6.5183467268254445,2.702181820423629,2.8800000000000003,22.517422557340048,19.877089638678676
Lincoln,2022,07-01,60,5,3.527550307886667,1.0,historical_analogs,True,1,0.29870436687523544,0.37412455836824865,0.3271710747565159,0.4,0.2,0.4,0.09813260547383451,0.15999999999999998,0.5879852793854087,0.9600000000000002,1.0,0.0,48.99938749411213,50.83879999999998,16.6517898582606,24.53328000000003,15.833336877229874,15.857893545659271,8.467242762118552,8.560000000000002,70.11685978119993,69.09651316667725
Lincoln,2022,07-01,90,5,3.527550307886667,1.0,historical_analogs,True,1,0.29870436687523544,0.37412455836824865,0.3271710747565159,0.4,0.2,0.4,0.09813260547383451,0.15999999999999998,0.5879852793854087,0.9600000000000002,1.0,0.0,73.3627174566426,85.72799999999997,15.786441380576349,31.93631999999981,25.395408989951243,25.026660833450794,12.235533536148758,11.160000000000002,102.20746064262892,114.80499997159308
Lincoln,2022,07-01,season,5,3.527550307886667,1.0,historical_analogs,True,1,0.29870436687523544,0.37412455836824865,0.3271710747565159,0.4,0.2,0.4,0.09813260547383451,0.15999999999999998,0.5879852793854087,0.9600000000000002,1.0,0.0,92.42576567614772,104.39239999999997,30.353194418883717,56.56751999999995,23.98338747019905,22.99785899349349,12.023676437269794,10.8,124.20102660312295,135.96987237789978
Lincoln,2022,07-15,30,5,3.37438409731193,1.0,historical_analogs,True,0,0.29410976196642,0.014289187124356685,0.6916010509092233,0.4,0.2,0.4,0.48829652088492315,0.25999999999999995,0.9767972226385212,0.56,0.0,0.5,63.0866144501678,49.69279999999999,11.719300111161303,11.895120000000084,19.45637621624312,18.835011889772826,9.602254870204685,9.2,83.81428347640156,67.68720419481447
Lincoln,2022,07-15,60,5,3.37438409731193,1.0,historical_analogs,True,0,0.29410976196642,0.014289187124356685,0.6916010509092233,0.4,0.2,0.4,0.48829652088492315,0.25999999999999995,0.9767972226385212,0.56,0.0,0.5,109.91260098060708,95.25280000000001,27.374381459758418,16.514279999999875,25.274977321108647,15.393276007690302,11.268205806642486,8.160000000000002,145.29214161985558,123.13723449664948
Lincoln,2022,07-15,90,5,3.37438409731193,1.0,historical_analogs,True,0,0.29410976196642,0.014289187124356685,0.6916010509092233,0.4,0.2,0.4,0.48829652088492315,0.25999999999999995,0.9767972226385212,0.56,0.0,0.5,163.07867144114616,125.03680000000001,70.71905027632027,40.616280000000046,28.25502475963513,18.06479482864768,12.614837544021896,8.88,201.7916757352072,156.94428938059676
Lincoln,2022,07-15,season,5,3.37438409731193,1.0,historical_analogs,True,0,0.29410976196642,0.014289187124356685,0.6916010509092233,0.4,0.2,0.4,0.48829652088492315,0.25999999999999995,0.9767972226385212,0.56,0.0,0.5,165.0244588341182,126.9356,74.09260932372166,40.016880000000015,28.25502475963513,18.06479482864768,12.614837544021896,8.88,205.2462773177384,160.17586032154992
Lincoln,2022,08-01,30,5,3.945299404817478,1.0,historical_analogs,True,0,0.32714297890162064,0.17832283364774257,0.49453418745063665,0.4,0.2,0.4,0.34865031669942326,0.25999999999999995,0.7290996663990068,0.56,0.0,0.5,36.61953102007661,50.688800000000015,18.755524294302734,13.617719999999977,9.476663484624932,6.492003521682114,5.909747809786883,5.28,54.683908030552296,68.39054198544957
Lincoln,2022,08-01,60,5,3.945299404817478,1.0,historical_analogs,True,0,0.32714297890162064,0.3663407897068309,0.30651623139154827,0.4,0.2,0.4,0.27334438547393103,0.25999999999999995,0.6808943451508865,0.56,0.0,0.5,57.41148930816442,69.3348,41.251102685530796,26.226359999999957,18.280536924547654,13.741695972666326,8.000641598658351,6.360000000000001,81.40458062560779,91.47242387201995
Lincoln,2022,08-01,90,5,3.945299404817478,1.0,historical_analogs,True,0,0.32714297890162064,0.3663407897068309,0.30651623139154827,0.4,0.2,0.4,0.27334438547393103,0.25999999999999995,0.6808943451508865,0.56,0.0,0.5,85.44029263381285,105.794,100.00637697549011,61.632360000000034,17.991222846448228,12.95095159354527,8.000641598658351,6.360000000000001,117.9924269010257,135.31124551752782
Lincoln,2022,08-01,season,5,3.945299404817478,1.0,historical_analogs,True,0,0.32714297890162064,0.3663407897068309,0.30651623139154827,0.4,0.2,0.4,0.27334438547393103,0.25999999999999995,0.6808943451508865,0.56,0.0,0.5,70.01210424606248,86.81639999999997,57.5622447418754,39.274919999999966,17.64867758552758,12.628496524378647,8.000641598658351,6.360000000000001,96.03521658635475,111.81102424677006
Lincoln,2022,08-15,30,5,2.91249092012116,2.44140625,historical_analogs,True,0,0.3184613333794562,0.5214465571467221,0.16009210947382174,0.4,0.2,0.4,0.24506221880734347,0.25999999999999995,0.7620309495748566,0.56,0.0,0.5,25.605587913044175,29.539999999999992,22.278475013978827,11.898720000000019,2.626984804840678,3.4963262852913246,0.632161350324274,0.8,37.38760158580283,41.10932006902135
Lincoln,2022,08-15,60,5,2.91249092012116,2.44140625,historical_analogs,True,0,0.3184613333794562,0.5214465571467221,0.16009210947382174,0.4,0.2,0.4,0.24506221880734347,0.25999999999999995,0.7620309495748566,0.56,0.0,0.5,51.52501447069939,66.9308,27.724899173236224,35.757719999999914,1.9061825528737328,4.472039331515219,0.4202144765998028,1.0399999999999996,63.26564095648102,79.09726672984128
Lincoln,2022,08-15,90,5,2.91249092012116,2.44140625,historical_analogs,True,0,0.3184613333794562,0.5214465571467221,0.16009210947382174,0.4,0.2,0.4,0.24506221880734347,0.25999999999999995,0.7620309495748566,0.56,0.0,0.5,94.88759886149292,88.06519999999999,46.95700861698932,91.8028800000001,1.792960330771514,4.546534022497964,0.4202144765998028,1.0399999999999996,111.71799517907078,105.76822624927863
Lincoln,2022,08-15,season,5,2.91249092012116,2.44140625,historical_analogs,True,0,0.3184613333794562,0.5214465571467221,0.16009210947382174,0.4,0.2,0.4,0.24506221880734347,0.25999999999999995,0.7620309495748566,0.56,0.0,0.5,52.15989223360121,67.21640000000002,24.81912088066263,37.25747999999993,1.9061825528737328,4.472039331515219,0.4202144765998028,1.0399999999999996,64.55247661603198,80.17056880179766
Lincoln,2023,05-01,30,5,3.1488359532502517,1.0,historical_analogs,True,0,0.05427603272907143,0.34275552245012636,0.6029684448208021,0.4,0.2,0.4,0.6289823838601405,0.25999999999999995,1.3754461158903402,0.56,0.0,0.5,93.42209573294936,74.16040000000001,151.53945483913645,85.31820000000006,2.167066591003578,1.5699980604103851,0.009879423282937921,0.2799999999999998,58.568948628239994,41.87158663661225
Lincoln,2023,05-01,60,5,3.1488359532502517,1.0,historical_analogs,True,0,0.05427603272907143,0.34275552245012636,0.6029684448208021,0.4,0.2,0.4,0.6289823838601405,0.25999999999999995,1.3754461158903402,0.56,0.0,0.5,82.80886090498929,81.09120000000001,130.38996450318157,77.01083999999993,1.6779714095337845,2.025080446840694,0.3142354747938165,0.4399999999999997,64.5865976171954,59.42954819281533
Lincoln,2023,05-01,90,5,3.1488359532502517,1.0,historical_analogs,True,2,0.2602246834246903,0.006201314653522034,0.7335740019217877,0.4,0.2,0.4,0.06934984915772593,0.26000000000000006,0.13873815461888386,0.56,1.0,0.5,57.58821122649865,27.773599999999988,80.91287379871817,43.58592000000012,0.2738374110337016,2.4633182579501103,1.0537407441369238,1.8000000000000003,36.18532659349583,22.233706001334458
Lincoln,2023,05-01,season,5,3.1488359532502517,1.0,historical_analogs,True,2,0.2183512800026629,0.048074718075549396,0.7335740019217877,0.4,0.2,0.4,0.05933004696538645,0.26000000000000006,0.12097127244881645,0.56,1.0,0.5,59.439523936354135,50.9016,147.49525161225915,93.6075600000004,14.228506176751083,5.9596161818198485,5.440525562253365,2.2800000000000002,51.0893695922976,51.2998164617715
Lincoln,2023,05-15,30,5,2.0833381868956247,1.5625,historical_analogs,True,0,0.6719608071033566,0.14882323083615004,0.17921596206049334,0.4,0.2,0.4,0.06986403656677471,0.25999999999999995,0.1618764271700594,0.56,1.0,0.5,25.082141905403837,42.62680000000001,26.88542554398274,24.503400000000113,7.556899823685105,2.6175435008486048,1.9940196856101347,0.31999999999999984,6.944505525112014,31.77908453079331
Lincoln,2023,05-15,60,5,2.0833381868956247,1.5625,historical_analogs,True,2,0.7498114935306174,0.14882323083615004,0.10136527563323262,0.4,0.2,0.4,0.6848808218341755,0.26000000000000006,1.391909997704861,0.56,0.0,0.5,13.565864804664994,11.564400000000003,57.15804905923228,17.596799999999952,15.069714246947058,4.023389965116851,5.018799696343944,0.9199999999999995,15.10639310931631,8.070768013735815
Lincoln,2023,05-15,90,5,2.0833381868956247,1.5625,historical_analogs,True,1,0.7586124973108029,0.14882323083615004,0.0925642718530471,0.4,0.2,0.4,0.2920305327499089,0.15999999999999998,1.3085629578640277,0.9600000000000002,0.0,0.0,19.952089254683273,24.3024,42.094798890246864,18.615599999999972,19.272621542656484,7.227268268633127,6.359853218685704,2.8,65.57477518857104,36.95484300816348
Lincoln,2023,05-15,season,5,2.0833381868956247,1.5625,historical_analogs,True,2,0.2428317137564895,0.6646040143904635,0.0925642718530471,0.4,0.2,0.4,0.4412034209617522,0.26000000000000006,1.3241053378674237,0.56,0.0,0.5,124.57113568342908,48.467600000000004,79.5618896584162,43.8307199999999,3.0333483990817376,5.607661497630808,1.322095143099231,2.24,117.58549587857752,51.29981646177151
Lincoln,2023,06-01,30,5,2.129750673014563,1.953125,historical_analogs,True,2,0.2678662921940836,0.04283398710061148,0.6892997207053051,0.4,0.2,0.4,0.08414350702380385,0.26000000000000006,0.17012176449854294,0.56,1.0,0.5,33.5054863528815,8.727199999999996,32.96157916709282,22.418640000000032,5.527814841566649,2.1392829857627618,1.0801021801825255,0.3999999999999998,34.8165435704719,10.747607870135312
Lincoln,2023,06-01,60,5,2.129750673014563,1.953125,historical_analogs,True,2,0.7869758411939484,0.1371806958765767,0.07584346292947511,0.4,0.2,0.4,0.7366981398165537,0.26000000000000006,1.4922148229542889,0.56,0.0,0.5,20.54329122236048,16.494400000000002,50.13606884615576,45.38735999999974,7.993250781740091,3.8494065268932953,2.6475597858351234,1.52,36.47367525094297,22.457771831973716
Lincoln,2023,06-01,90,5,2.129750673014563,1.953125,historical_analogs,True,2,0.7934709407530182,0.1306855963175069,0.07584346292947511,0.4,0.2,0.4,0.7418307194148321,0.26000000000000006,1.5007401639145266,0.56,0.0,0.5,15.204071743061991,42.32279999999996,12.96224207861286,31.877280000000027,1.8102572928105243,3.6865186201324747,0.8470765599626779,1.6,27.68057255999731,42.428275759408095
Lincoln,2023,06-01,season,5,2.129750673014563,1.953125,historical_analogs,True,2,0.7934709407530182,0.1306855963175069,0.07584346292947511,0.4,0.2,0.4,0.7418307194148321,0.26000000000000006,1.5007401639145266,0.56,0.0,0.5,97.88461153965288,50.02839999999999,83.90056170493841,30.501359999999934,3.8216271170554137,5.627227789553147,1.4546515879948754,2.4800000000000004,102.65089576185656,51.31559195787949
Lincoln,2023,06-15,30,5,2.679745798756289,2.44140625,historical_analogs,True,2,0.5730118057790681,0.19717142149290823,0.22981677272802362,0.4,0.2,0.4,0.46076236656663255,0.26000000000000006,0.9604013025867995,0.56,0.0,0.5,14.02461944942048,38.6468,50.130703419580996,46.810800000000036,5.2493972991689315,2.238013956927691,2.192827434590701,1.0,23.796957205741407,44.53606638559155
Lincoln,2023,06-15,60,5,2.679745798756289,2.44140625,historical_analogs,True,2,0.674078406747219,0.19717142149290823,0.12875017175987272,0.4,0.2,0.4,0.6067289808256602,0.26000000000000006,1.2523345311048546,0.56,0.0,0.5,37.85788309495814,43.19480000000002,29.30918607596975,43.007039999999975,7.369770116043278,5.746339396657593,2.95968628154662,2.2799999999999994,57.585559060747514,53.21687956943277
Lincoln,2023,06-15,90,5,2.679745798756289,2.44140625,historical_analogs,True,2,0.316722559671308,0.5545272685688192,0.12875017175987272,0.4,0.2,0.4,0.4296947215065982,0.26000000000000006,1.1668899345995918,0.56,0.0,0.5,60.69736592735782,47.38599999999997,13.310102418886189,20.791800000000187,8.451023324162911,7.878063529514408,2.3454704460918823,2.44,58.21203840260648,37.71395895007522
